surveyId,fold,country,spatial_block,matched_v29_f1,v30_f1,delta_f1,true_cardinality,predicted_cardinality
3449392,1,Netherlands,+051:+005,0.09090909090909091,0.14814814814814814,0.05723905723905723,9,18
3449398,1,Denmark,+056:+008,0.5714285714285714,0.5517241379310345,-0.019704433497536922,11,18
3449554,1,Denmark,+056:+008,0.625,0.5263157894736842,-0.09868421052631582,7,12
3449559,1,Denmark,+056:+008,0.5263157894736842,0.5,-0.02631578947368418,9,11
3449583,1,Denmark,+056:+008,0.7272727272727273,0.64,-0.08727272727272728,10,15
3449880,1,Netherlands,+051:+005,0.15384615384615385,0.21428571428571427,0.06043956043956042,12,16
3450096,1,Denmark,+056:+008,0.24242424242424243,0.25806451612903225,0.01564027370478982,13,18
3450529,1,Denmark,+056:+008,0.06451612903225806,0.06060606060606061,-0.003910068426197455,15,18
3451439,1,France,+045:+002,0.5161290322580645,0.5,-0.016129032258064502,12,20
3451692,1,Netherlands,+051:+005,0.7407407407407407,0.7586206896551724,0.017879948914431676,13,16
3452126,1,Belgium,+051:+005,0.625,0.5882352941176471,-0.03676470588235292,8,9
3452129,1,France,+043:+005,0.43243243243243246,0.5789473684210527,0.1465149359886202,18,20
3452361,1,Denmark,+056:+008,0.5,0.47058823529411764,-0.02941176470588236,15,19
3452373,1,France,+045:+002,0.23076923076923078,0.25,0.019230769230769218,7,17
3452469,1,Netherlands,+051:+005,0.5333333333333333,0.5882352941176471,0.05490196078431375,7,10
3453184,1,Denmark,+055:+011,0.5833333333333334,0.6666666666666666,0.08333333333333326,15,12
3453650,1,Denmark,+055:+011,0.41379310344827586,0.4827586206896552,0.06896551724137934,11,18
3453991,1,Denmark,+055:+011,0.2727272727272727,0.2631578947368421,-0.009569377990430616,13,25
3454139,1,Denmark,+056:+008,0.5853658536585366,0.5405405405405406,-0.04482531311799598,15,22
3454406,1,Denmark,+055:+015,0.5128205128205128,0.5,-0.012820512820512775,19,21
3454648,1,Denmark,+055:+011,0.24489795918367346,0.2222222222222222,-0.022675736961451254,23,22
3455929,1,Denmark,+056:+008,0.20512820512820512,0.2222222222222222,0.01709401709401709,9,27
3456427,1,Netherlands,+051:+005,0.0,0.0,0.0,5,15
3456941,1,Belgium,+051:+005,0.3076923076923077,0.26666666666666666,-0.041025641025641046,5,10
3456974,1,Denmark,+056:+008,0.2222222222222222,0.2222222222222222,0.0,8,19
3457156,1,Denmark,+056:+008,0.5384615384615384,0.5384615384615384,0.0,14,12
3457201,1,Netherlands,+051:+005,0.07407407407407407,0.08,0.005925925925925932,3,22
3457322,1,Netherlands,+051:+005,0.11428571428571428,0.17142857142857143,0.05714285714285715,15,20
3457430,1,Denmark,+056:+008,0.5238095238095238,0.5238095238095238,0.0,21,21
3457455,1,Denmark,+056:+008,0.42424242424242425,0.4117647058823529,-0.012477718360071333,16,18
3458433,1,Denmark,+056:+008,0.1,0.09090909090909091,-0.009090909090909094,10,12
3458560,1,Denmark,+056:+008,0.631578947368421,0.631578947368421,0.0,16,22
3459115,1,Denmark,+056:+008,0.3333333333333333,0.36363636363636365,0.03030303030303033,14,19
3459278,1,Netherlands,+051:+005,0.3013698630136986,0.34285714285714286,0.04148727984344425,40,30
3459308,1,Denmark,+056:+008,0.3076923076923077,0.25,-0.05769230769230771,4,20
3460340,1,Denmark,+056:+008,0.5789473684210527,0.5263157894736842,-0.052631578947368474,19,19
3460345,1,Denmark,+056:+008,0.5,0.5306122448979592,0.030612244897959218,30,19
3460456,1,Netherlands,+051:+005,0.34782608695652173,0.32,-0.027826086956521723,6,19
3460476,1,Belgium,+051:+005,0.46153846153846156,0.5333333333333333,0.07179487179487176,5,10
3460532,1,Netherlands,+051:+005,0.21052631578947367,0.21052631578947367,0.0,15,23
3460844,1,Denmark,+055:+015,0.37037037037037035,0.3448275862068966,-0.025542784163473775,17,12
3460895,1,Denmark,+056:+008,0.18181818181818182,0.17647058823529413,-0.005347593582887694,18,16
3461317,1,France,+045:+005,0.7111111111111111,0.6046511627906976,-0.1064599483204135,23,20
3461540,1,Denmark,+056:+008,0.5142857142857142,0.5142857142857142,0.0,14,21
3461695,1,Denmark,+056:+008,0.3333333333333333,0.358974358974359,0.02564102564102566,27,12
3461748,1,France,+044:+001,0.5945945945945946,0.55,-0.04459459459459458,19,21
3462561,1,Belgium,+051:+005,0.3333333333333333,0.5,0.16666666666666669,4,8
3462590,1,France,+045:+005,0.07142857142857142,0.15384615384615385,0.08241758241758243,9,17
3462767,1,Denmark,+055:+011,0.3235294117647059,0.32727272727272727,0.003743315508021372,28,27
3463384,1,Belgium,+051:+005,0.42105263157894735,0.3888888888888889,-0.03216374269005845,17,19
3463570,1,France,+043:+005,0.11764705882352941,0.17142857142857143,0.05378151260504202,15,20
3463710,1,France,+044:+002,0.6666666666666666,0.6363636363636364,-0.030303030303030276,24,20
3463714,1,France,+043:+005,0.0,0.0,0.0,2,26
3464100,1,Denmark,+055:+011,0.2727272727272727,0.24,-0.032727272727272716,8,17
3464479,1,France,+045:+002,0.4,0.36363636363636365,-0.036363636363636376,6,16
3464806,1,Denmark,+056:+008,0.3333333333333333,0.3125,-0.020833333333333315,12,20
3465141,1,Serbia,+042:+020,0.14285714285714285,0.17777777777777778,0.034920634920634935,16,29
3465515,1,France,+048:-003,0.4444444444444444,0.36363636363636365,-0.08080808080808077,9,13
3466023,1,Denmark,+056:+008,0.42857142857142855,0.5333333333333333,0.10476190476190478,13,17
3466073,1,Denmark,+056:+008,0.6046511627906976,0.5641025641025641,-0.04054859868813354,18,21
3466272,1,Netherlands,+051:+005,0.3333333333333333,0.3448275862068966,0.01149425287356326,11,18
3466282,1,France,+046:+002,0.47619047619047616,0.47619047619047616,0.0,25,17
3466419,1,Italy,+043:+011,0.3,0.2608695652173913,-0.03913043478260869,7,16
3466626,1,Spain,+043:-004,0.22857142857142856,0.20512820512820512,-0.023443223443223443,22,17
3467071,1,Denmark,+056:+008,0.13333333333333333,0.13793103448275862,0.004597701149425287,9,20
3467102,1,Denmark,+056:+008,0.2,0.24,0.03999999999999998,6,19
3467144,1,Netherlands,+051:+005,0.5454545454545454,0.5454545454545454,0.0,7,15
3467170,1,Denmark,+054:+010,0.3333333333333333,0.358974358974359,0.02564102564102566,20,19
3467413,1,France,+044:+001,0.4067796610169492,0.4262295081967213,0.019449847179772106,39,22
3467714,1,Denmark,+056:+008,0.25,0.32,0.07,8,17
3467796,1,Denmark,+055:+011,0.28,0.16326530612244897,-0.11673469387755106,25,24
3468440,1,Denmark,+056:+008,0.32,0.34782608695652173,0.027826086956521723,5,18
3468635,1,Belgium,+051:+005,0.24,0.25925925925925924,0.019259259259259254,37,17
3468645,1,Netherlands,+051:+005,0.5333333333333333,0.5625,0.029166666666666674,19,13
3468648,1,France,+043:+005,0.23529411764705882,0.2608695652173913,0.025575447570332477,22,24
3468856,1,Denmark,+055:+011,0.48,0.6206896551724138,0.14068965517241383,11,18
3468950,1,France,+045:+002,0.5405405405405406,0.4444444444444444,-0.09609609609609615,19,17
3469103,1,Denmark,+056:+008,0.47368421052631576,0.45,-0.023684210526315752,22,18
3469297,1,Netherlands,+051:+005,0.34782608695652173,0.4,0.05217391304347829,9,16
3469481,1,Denmark,+056:+008,0.4406779661016949,0.4827586206896552,0.04208065458796029,39,19
3469947,1,Denmark,+056:+008,0.5365853658536586,0.5365853658536586,0.0,20,21
3470465,1,Denmark,+056:+008,0.5517241379310345,0.5185185185185185,-0.033205619412515985,9,18
3471099,1,Netherlands,+051:+005,0.2,0.23809523809523808,0.03809523809523807,24,18
3471313,1,Denmark,+055:+011,0.24390243902439024,0.34782608695652173,0.10392364793213149,28,18
3471528,1,Denmark,+056:+008,0.25806451612903225,0.3125,0.05443548387096775,19,13
3471794,1,Denmark,+055:+011,0.6666666666666666,0.6956521739130435,0.02898550724637683,9,14
3471851,1,Germany,+052:+013,0.32098765432098764,0.30952380952380953,-0.011463844797178102,59,25
3472203,1,Denmark,+056:+008,0.5384615384615384,0.6206896551724138,0.08222811671087538,14,15
3472387,1,Denmark,+056:+008,0.4489795918367347,0.5,0.05102040816326531,27,21
3472615,1,Denmark,+055:+015,0.41379310344827586,0.47058823529411764,0.056795131845841784,21,13
3472675,1,Denmark,+056:+008,0.21428571428571427,0.1935483870967742,-0.020737327188940086,16,15
3473939,1,Netherlands,+051:+005,0.20689655172413793,0.2222222222222222,0.015325670498084282,11,16
3474211,1,Denmark,+055:+011,0.5283018867924528,0.5555555555555556,0.027253668763102756,32,22
3474416,1,Netherlands,+051:+005,0.15384615384615385,0.13793103448275862,-0.015915119363395236,12,17
3474664,1,Denmark,+056:+008,0.38095238095238093,0.24,-0.14095238095238094,10,15
3474754,1,Denmark,+055:+011,0.5,0.5294117647058824,0.02941176470588236,14,20
3475057,1,France,+045:+002,0.2898550724637681,0.24242424242424243,-0.047430830039525695,45,21
3475446,1,Denmark,+056:+008,0.36363636363636365,0.32,-0.04363636363636364,6,19
3475699,1,Denmark,+055:+011,0.4411764705882353,0.43333333333333335,-0.007843137254901933,38,22
3475705,1,Denmark,+056:+008,0.38461538461538464,0.37037037037037035,-0.014245014245014287,8,19
3476236,1,Denmark,+056:+008,0.2727272727272727,0.2727272727272727,0.0,11,11
3476369,1,Denmark,+055:+011,0.4444444444444444,0.5161290322580645,0.07168458781362008,16,15
3476475,1,Denmark,+056:+008,0.24242424242424243,0.25806451612903225,0.01564027370478982,11,20
3476613,1,Netherlands,+051:+005,0.0,0.0,0.0,2,13
3477305,1,Denmark,+056:+008,0.1875,0.2222222222222222,0.03472222222222221,17,19
3477476,1,Denmark,+055:+011,0.425531914893617,0.4583333333333333,0.03280141843971629,26,22
3477521,1,France,+048:-003,0.3870967741935484,0.5555555555555556,0.1684587813620072,21,15
3477736,1,Denmark,+055:+011,0.45454545454545453,0.4444444444444444,-0.01010101010101011,10,17
3478012,1,France,+043:+005,0.0,0.0,0.0,17,20
3478274,1,Denmark,+055:+011,0.4,0.4,0.0,10,20
3478276,1,Denmark,+056:+008,0.2,0.20689655172413793,0.006896551724137917,7,22
3478446,1,Denmark,+056:+008,0.5,0.5925925925925926,0.09259259259259256,15,12
3478608,1,Denmark,+055:+011,0.35555555555555557,0.34146341463414637,-0.014092140921409202,15,26
3479135,1,Denmark,+055:+011,0.45161290322580644,0.4375,-0.014112903225806439,11,21
3479440,1,Netherlands,+051:+005,0.45161290322580644,0.45161290322580644,0.0,13,18
3479757,1,France,+044:+001,0.4444444444444444,0.45454545454545453,0.01010101010101011,24,20
3479958,1,Netherlands,+051:+005,0.5333333333333333,0.4444444444444444,-0.0888888888888889,7,11
3480417,1,France,+043:+005,0.45714285714285713,0.34285714285714286,-0.11428571428571427,17,18
3481108,1,France,+043:+005,0.05,0.045454545454545456,-0.004545454545454547,26,18
3481161,1,Poland,+054:+016,0.4,0.39215686274509803,-0.007843137254901988,29,22
3481342,1,Denmark,+056:+008,0.6086956521739131,0.72,0.11130434782608689,14,11
3481525,1,Denmark,+055:+011,0.5263157894736842,0.43478260869565216,-0.09153318077803202,6,17
3481602,1,Netherlands,+051:+005,0.0,0.0,0.0,4,13
3482152,1,Denmark,+056:+008,0.2222222222222222,0.2,-0.0222222222222222,12,18
3483747,1,France,+046:+002,0.509090909090909,0.4444444444444444,-0.06464646464646462,31,23
3483928,1,Belgium,+051:+005,0.14285714285714285,0.25,0.10714285714285715,17,15
3483999,1,Netherlands,+051:+005,0.5128205128205128,0.4864864864864865,-0.02633402633402626,20,17
3484369,1,Denmark,+056:+008,0.6666666666666666,0.625,-0.04166666666666663,6,10
3484564,1,Netherlands,+051:+005,0.2222222222222222,0.2222222222222222,0.0,6,21
3484645,1,Denmark,+055:+011,0.7,0.6153846153846154,-0.08461538461538454,9,17
3484722,1,Denmark,+056:+008,0.2962962962962963,0.27586206896551724,-0.020434227330779042,9,20
3484801,1,Netherlands,+051:+005,0.35555555555555557,0.35,-0.005555555555555591,21,19
3484824,1,Belgium,+051:+005,0.24390243902439024,0.2631578947368421,0.019255455712451852,15,23
3484917,1,Germany,+052:+013,0.21621621621621623,0.21621621621621623,0.0,50,24
3485170,1,France,+045:+002,0.34782608695652173,0.3076923076923077,-0.04013377926421402,9,17
3485291,1,Belgium,+051:+005,0.12121212121212122,0.11428571428571428,-0.006926406926406933,17,18
3485385,1,Austria,+047:+013,0.5217391304347826,0.5084745762711864,-0.013264554163596176,29,30
3485871,1,France,+045:+005,0.39344262295081966,0.39344262295081966,0.0,37,24
3486564,1,Netherlands,+051:+005,0.5,0.4,-0.09999999999999998,4,11
3486688,1,Belgium,+051:+005,0.37037037037037035,0.3448275862068966,-0.025542784163473775,13,16
3486929,1,Denmark,+054:+012,0.06666666666666667,0.0625,-0.004166666666666666,11,21
3487324,1,Netherlands,+051:+005,0.26666666666666666,0.26666666666666666,0.0,11,19
3487592,1,Denmark,+056:+008,0.5,0.5925925925925926,0.09259259259259256,14,13
3487630,1,Denmark,+055:+011,0.6,0.65,0.050000000000000044,19,21
3487896,1,Netherlands,+051:+005,0.5,0.42857142857142855,-0.07142857142857145,4,10
3488115,1,Netherlands,+051:+005,0.42105263157894735,0.5263157894736842,0.10526315789473684,19,19
3488670,1,Italy,+043:+011,0.358974358974359,0.3684210526315789,0.009446693657219951,19,19
3488727,1,Denmark,+056:+008,0.5581395348837209,0.5238095238095238,-0.034330011074197087,21,21
3488755,1,Denmark,+056:+008,0.36363636363636365,0.37209302325581395,0.008456659619450302,23,20
3488921,1,France,+044:+006,0.4375,0.3870967741935484,-0.050403225806451624,10,21
3489027,1,Denmark,+056:+008,0.45714285714285713,0.42105263157894735,-0.036090225563909784,17,21
3489525,1,France,+044:+001,0.32727272727272727,0.3137254901960784,-0.013547237076648844,31,20
3489939,1,Denmark,+055:+011,0.10526315789473684,0.2608695652173913,0.15560640732265446,7,16
3490245,1,Denmark,+056:+008,0.47619047619047616,0.5238095238095238,0.04761904761904767,24,18
3490386,1,Denmark,+056:+008,0.4375,0.42424242424242425,-0.013257575757575746,12,21
3490749,1,Netherlands,+051:+005,0.34782608695652173,0.38461538461538464,0.03678929765886291,14,12
3490917,1,France,+044:+006,0.2926829268292683,0.25,-0.042682926829268275,20,20
3491114,1,France,+043:+005,0.125,0.13333333333333333,0.008333333333333331,13,17
3491226,1,France,+043:+005,0.06060606060606061,0.10810810810810811,0.047502047502047506,10,27
3491617,1,Austria,+047:+013,0.5531914893617021,0.5,-0.05319148936170215,15,25
3492126,1,Denmark,+056:+008,0.375,0.375,0.0,4,12
3492510,1,Denmark,+055:+011,0.5,0.5185185185185185,0.01851851851851849,10,17
3492902,1,Italy,+042:+011,0.7058823529411765,0.6,-0.10588235294117654,9,11
3493300,1,France,+043:+005,0.09523809523809523,0.09523809523809523,0.0,3,18
3493381,1,Denmark,+055:+011,0.45714285714285713,0.4864864864864865,0.029343629343629385,18,19
3493435,1,France,+048:+005,0.3655913978494624,0.3146067415730337,-0.050984656276428675,68,21
3493594,1,Denmark,+056:+008,0.15384615384615385,0.15384615384615385,0.0,10,16
3493659,1,Denmark,+055:+011,0.3870967741935484,0.47058823529411764,0.08349146110056926,20,14
3493784,1,Germany,+052:+013,0.21428571428571427,0.18181818181818182,-0.03246753246753245,30,25
3494044,1,France,+043:+005,0.19047619047619047,0.25,0.059523809523809534,22,18
3494062,1,Denmark,+055:+015,0.42105263157894735,0.3,-0.12105263157894736,7,13
3494547,1,Denmark,+056:+008,0.3333333333333333,0.3448275862068966,0.01149425287356326,9,20
3495162,1,Denmark,+056:+008,0.6,0.5714285714285714,-0.02857142857142858,11,10
3495347,1,Denmark,+056:+008,0.5454545454545454,0.5833333333333334,0.037878787878787956,14,10
3495804,1,France,+045:+002,0.6666666666666666,0.5833333333333334,-0.08333333333333326,9,15
3495838,1,Denmark,+056:+008,0.46153846153846156,0.5,0.038461538461538436,16,12
3496214,1,Austria,+048:+015,0.17857142857142858,0.18518518518518517,0.0066137566137565995,24,30
3496219,1,France,+046:+002,0.6451612903225806,0.625,-0.020161290322580627,14,18
3496410,1,Denmark,+056:+008,0.8,0.7619047619047619,-0.03809523809523818,10,11
3496713,1,Poland,+054:+016,0.24,0.26666666666666666,0.026666666666666672,8,22
3496757,1,Denmark,+056:+008,0.22641509433962265,0.2,-0.026415094339622636,31,19
3496885,1,Greece,+035:+024,0.20512820512820512,0.19047619047619047,-0.014652014652014655,23,19
3497168,1,Denmark,+054:+010,0.5333333333333333,0.5263157894736842,-0.007017543859649145,7,12
3497838,1,Netherlands,+051:+005,0.42424242424242425,0.4,-0.024242424242424232,14,21
3499149,1,France,+043:+005,0.0,0.0,0.0,8,23
3499461,1,France,+045:+005,0.4489795918367347,0.4489795918367347,0.0,29,20
3499562,1,France,+048:+000,0.7,0.6086956521739131,-0.09130434782608687,9,14
3499664,1,Netherlands,+051:+005,0.2608695652173913,0.3404255319148936,0.07955596669750231,29,18
3499793,1,Denmark,+056:+008,0.3225806451612903,0.3225806451612903,0.0,12,19
3500223,1,Denmark,+056:+008,0.24242424242424243,0.12903225806451613,-0.1133919843597263,15,16
3500597,1,Netherlands,+051:+005,0.35714285714285715,0.42857142857142855,0.0714285714285714,13,15
3500905,1,Denmark,+055:+015,0.10526315789473684,0.1,-0.005263157894736831,8,12
3501068,1,France,+043:+005,0.0,0.0,0.0,6,18
3501080,1,Denmark,+055:+011,0.4444444444444444,0.42105263157894735,-0.023391812865497075,17,21
3501378,1,Denmark,+055:+015,0.5333333333333333,0.4444444444444444,-0.0888888888888889,6,12
3501415,1,Denmark,+056:+008,0.21052631578947367,0.358974358974359,0.1484480431848853,21,18
3501442,1,France,+045:+005,0.5,0.47619047619047616,-0.023809523809523836,25,17
3501988,1,Denmark,+055:+011,0.21739130434782608,0.16326530612244897,-0.054125998225377114,29,20
3502000,1,France,+045:+002,0.6153846153846154,0.6,-0.015384615384615441,22,18
3502305,1,France,+043:+005,0.0,0.0,0.0,17,13
3502344,1,Denmark,+056:+008,0.5833333333333334,0.5517241379310345,-0.031609195402298895,11,18
3502403,1,Netherlands,+051:+005,0.3076923076923077,0.3157894736842105,0.0080971659919028,15,23
3502505,1,Denmark,+055:+011,0.29850746268656714,0.29850746268656714,0.0,46,21
3502613,1,France,+044:+006,0.40816326530612246,0.4,-0.008163265306122436,20,25
3502704,1,Denmark,+055:+015,0.4166666666666667,0.43478260869565216,0.018115942028985477,11,12
3502950,1,France,+044:+001,0.5306122448979592,0.5,-0.030612244897959218,27,21
3503520,1,Netherlands,+051:+005,0.2222222222222222,0.2608695652173913,0.03864734299516909,9,14
3503927,1,Denmark,+056:+008,0.27586206896551724,0.34782608695652173,0.07196401799100449,5,18
3504448,1,Austria,+047:+013,0.3103448275862069,0.34615384615384615,0.03580901856763924,19,33
3504777,1,Denmark,+055:+011,0.45714285714285713,0.45714285714285713,0.0,11,24
3505013,1,France,+043:+005,0.18181818181818182,0.14285714285714285,-0.038961038961038974,14,14
3505072,1,Denmark,+055:+011,0.4,0.37209302325581395,-0.027906976744186074,18,25
3505113,1,Netherlands,+051:+005,0.42424242424242425,0.5,0.07575757575757575,11,17
3506131,1,Denmark,+055:+011,0.20689655172413793,0.20689655172413793,0.0,8,21
3506448,1,Italy,+042:+011,0.2608695652173913,0.2857142857142857,0.0248447204968944,7,14
3506840,1,France,+042:-001,0.3111111111111111,0.3333333333333333,0.0222222222222222,17,25
3507078,1,Denmark,+055:+011,0.0851063829787234,0.046511627906976744,-0.03859475507174666,26,17
3507385,1,Denmark,+056:+008,0.6666666666666666,0.6086956521739131,-0.05797101449275355,8,15
3507757,1,Czech Republic,+049:+013,0.21428571428571427,0.21052631578947367,-0.0037593984962406013,28,29
3507759,1,Netherlands,+051:+005,0.3333333333333333,0.35294117647058826,0.019607843137254943,17,17
3507865,1,Netherlands,+051:+005,0.21052631578947367,0.21052631578947367,0.0,6,13
3508626,1,Denmark,+056:+008,0.7368421052631579,0.6363636363636364,-0.1004784688995215,8,14
3508771,1,Denmark,+054:+010,0.2608695652173913,0.25,-0.010869565217391297,5,19
3509119,1,Netherlands,+051:+005,0.35555555555555557,0.4,0.04444444444444445,22,23
3509640,1,Denmark,+054:+012,0.2916666666666667,0.2608695652173913,-0.030797101449275388,23,23
3509699,1,Denmark,+056:+008,0.046511627906976744,0.044444444444444446,-0.0020671834625322974,25,20
3509737,1,France,+044:+002,0.48,0.6428571428571429,0.16285714285714292,11,17
3509758,1,Denmark,+055:+011,0.3111111111111111,0.38095238095238093,0.06984126984126982,15,27
3510066,1,Denmark,+056:+008,0.25,0.28,0.030000000000000027,32,18
3510141,1,Denmark,+056:+008,0.13333333333333333,0.13333333333333333,0.0,10,20
3510402,1,France,+045:+005,0.4489795918367347,0.5116279069767442,0.06264831514000951,18,25
3511377,1,France,+043:+005,0.12121212121212122,0.0,-0.12121212121212122,13,17
3511450,1,France,+044:+002,0.6818181818181818,0.6666666666666666,-0.015151515151515138,26,19
3511543,1,Netherlands,+051:+005,0.46153846153846156,0.41379310344827586,-0.04774535809018571,13,16
3512840,1,Denmark,+056:+008,0.4090909090909091,0.4186046511627907,0.009513742071881603,23,20
3513298,1,Denmark,+055:+011,0.5185185185185185,0.5783132530120482,0.05979473449352968,49,34
3513558,1,Denmark,+056:+008,0.18181818181818182,0.17391304347826086,-0.007905138339920958,10,13
3513740,1,Netherlands,+051:+005,0.4,0.4,0.0,19,21
3513758,1,Montenegro,+042:+020,0.43478260869565216,0.4444444444444444,0.009661835748792258,19,26
3513944,1,Netherlands,+051:+005,0.15384615384615385,0.1111111111111111,-0.04273504273504275,4,14
3514087,1,Italy,+043:+011,0.4406779661016949,0.43333333333333335,-0.007344632768361559,28,32
3514165,1,France,+045:+005,0.5882352941176471,0.5945945945945946,0.006359300476947549,18,19
3514584,1,Denmark,+054:+012,0.32432432432432434,0.4,0.07567567567567568,19,21
3515395,1,Denmark,+056:+008,0.5882352941176471,0.6666666666666666,0.07843137254901955,18,21
3515640,1,Netherlands,+051:+005,0.41379310344827586,0.4444444444444444,0.030651340996168563,8,19
3516584,1,Denmark,+056:+008,0.64,0.6666666666666666,0.026666666666666616,8,16
3516717,1,Denmark,+056:+008,0.625,0.5882352941176471,-0.03676470588235292,7,10
3517051,1,Denmark,+055:+011,0.631578947368421,0.6666666666666666,0.03508771929824561,7,14
3517073,1,Italy,+040:+008,0.18181818181818182,0.25,0.06818181818181818,12,12
3517123,1,Denmark,+055:+011,0.30303030303030304,0.3076923076923077,0.004662004662004671,21,18
3517247,1,Netherlands,+051:+005,0.4,0.3333333333333333,-0.06666666666666671,5,13
3517717,1,France,+045:+002,0.42105263157894735,0.41379310344827586,-0.007259528130671489,39,19
3518013,1,Denmark,+056:+008,0.7368421052631579,0.7368421052631579,0.0,8,11
3518070,1,Denmark,+055:+011,0.5517241379310345,0.5185185185185185,-0.033205619412515985,25,29
3518170,1,Denmark,+055:+011,0.5901639344262295,0.576271186440678,-0.013892747985551512,29,30
3518507,1,France,+048:+000,0.5217391304347826,0.46153846153846156,-0.06020066889632103,11,15
3518999,1,Belgium,+051:+005,0.37037037037037035,0.33962264150943394,-0.030747728860936407,26,27
3519059,1,Denmark,+054:+010,0.34782608695652173,0.32,-0.027826086956521723,9,16
3519319,1,Denmark,+056:+008,0.6857142857142857,0.6486486486486487,-0.037065637065637036,19,18
3519327,1,Denmark,+056:+008,0.5806451612903226,0.5806451612903226,0.0,19,12
3519728,1,Denmark,+055:+011,0.3076923076923077,0.38095238095238093,0.07326007326007322,20,22
3519898,1,Denmark,+055:+011,0.20689655172413793,0.18518518518518517,-0.021711366538952753,29,25
3520026,1,France,+044:+001,0.3673469387755102,0.34615384615384615,-0.021193092621664078,32,20
3520112,1,Denmark,+056:+008,0.37037037037037035,0.38461538461538464,0.014245014245014287,8,18
3520263,1,Denmark,+055:+011,0.45714285714285713,0.5142857142857142,0.057142857142857106,16,19
3521023,1,Netherlands,+051:+005,0.06896551724137931,0.13793103448275862,0.06896551724137931,10,19
3521028,1,Denmark,+056:+008,0.7111111111111111,0.6521739130434783,-0.05893719806763287,26,20
3521653,1,Denmark,+055:+011,0.22727272727272727,0.2631578947368421,0.035885167464114825,10,28
3521698,1,Belgium,+051:+005,0.2,0.16666666666666666,-0.033333333333333354,2,10
3521739,1,Denmark,+056:+008,0.32653061224489793,0.32653061224489793,0.0,28,21
3521810,1,Germany,+050:+006,0.21052631578947367,0.2631578947368421,0.05263157894736842,15,23
3522107,1,Denmark,+056:+008,0.38095238095238093,0.5,0.11904761904761907,9,15
3522285,1,Denmark,+056:+008,0.35,0.35,0.0,21,19
3522639,1,Denmark,+055:+011,0.45161290322580644,0.5882352941176471,0.13662239089184064,20,14
3522865,1,Denmark,+055:+011,0.4,0.3902439024390244,-0.009756097560975618,20,21
3523016,1,Denmark,+055:+011,0.24242424242424243,0.2702702702702703,0.027846027846027854,16,21
3523211,1,Denmark,+054:+012,0.38596491228070173,0.2641509433962264,-0.12181396888447532,29,24
3523472,1,Denmark,+054:+012,0.5555555555555556,0.43478260869565216,-0.12077294685990342,6,17
3523499,1,Denmark,+055:+011,0.3,0.3225806451612903,0.022580645161290325,9,22
3523516,1,Netherlands,+051:+005,0.5,0.42857142857142855,-0.07142857142857145,4,10
3523806,1,Denmark,+056:+008,0.5714285714285714,0.6111111111111112,0.039682539682539764,17,19
3523820,1,France,+045:+005,0.3076923076923077,0.2564102564102564,-0.05128205128205132,20,19
3523830,1,Denmark,+056:+008,0.42105263157894735,0.46153846153846156,0.04048582995951422,20,19
3524211,1,Denmark,+056:+008,0.5714285714285714,0.5454545454545454,-0.025974025974025983,10,12
3524274,1,Netherlands,+051:+005,0.2857142857142857,0.3076923076923077,0.02197802197802201,7,19
3524440,1,France,+044:+001,0.5714285714285714,0.56,-0.011428571428571344,30,20
3524599,1,France,+044:+006,0.2535211267605634,0.21212121212121213,-0.04139991463935125,41,25
3525127,1,Denmark,+056:+008,0.5,0.5,0.0,13,15
3525975,1,Denmark,+056:+008,0.25806451612903225,0.26666666666666666,0.008602150537634412,9,21
3526531,1,Denmark,+055:+015,0.0975609756097561,0.391304347826087,0.29374337221633084,29,17
3526586,1,Italy,+043:+011,0.3225806451612903,0.32786885245901637,0.005288207297726055,39,22
3526703,1,Denmark,+054:+010,0.34146341463414637,0.3,-0.04146341463414638,21,19
3527421,1,Denmark,+056:+008,0.5806451612903226,0.6428571428571429,0.062211981566820285,12,16
3528706,1,Denmark,+056:+008,0.5454545454545454,0.48,-0.06545454545454543,8,17
3528767,1,Denmark,+055:+011,0.358974358974359,0.4,0.041025641025641046,18,22
3529058,1,Czech Republic,+049:+013,0.2,0.13793103448275862,-0.06206896551724139,7,22
3529121,1,France,+047:-003,0.7,0.64,-0.05999999999999994,11,14
3529392,1,Denmark,+056:+008,0.38461538461538464,0.5,0.11538461538461536,10,18
3529990,1,Denmark,+056:+008,0.8181818181818182,0.75,-0.06818181818181823,13,11
3530135,1,France,+043:+005,0.24,0.14285714285714285,-0.09714285714285714,9,19
3530675,1,France,+048:+000,0.17142857142857143,0.21052631578947367,0.03909774436090224,23,15
3530863,1,Denmark,+056:+008,0.38095238095238093,0.45454545454545453,0.0735930735930736,10,12
3531721,1,Denmark,+056:+008,0.3448275862068966,0.5,0.15517241379310343,14,18
3532042,1,Denmark,+056:+008,0.4444444444444444,0.3888888888888889,-0.055555555555555525,16,20
3532148,1,France,+044:+002,0.5,0.5294117647058824,0.02941176470588236,15,19
3532581,1,Denmark,+056:+008,0.4864864864864865,0.5,0.013513513513513487,15,21
3532665,1,France,+045:+005,0.5531914893617021,0.5416666666666666,-0.01152482269503552,26,22
3532687,1,Denmark,+056:+008,0.2857142857142857,0.2857142857142857,0.0,9,19
3532741,1,Belgium,+051:+005,0.5833333333333334,0.56,-0.023333333333333317,16,9
