surveyId,country,spatial_block,matched_v27_f1,v29_f1,delta_f1,true_cardinality,predicted_cardinality
1103198,France,+044:-001,0.24,0.21428571428571427,-0.025714285714285717,8,20
1103530,Denmark,+055:+009,0.5,0.6666666666666666,0.16666666666666663,8,10
1103784,Denmark,+055:+009,0.4444444444444444,0.5128205128205128,0.06837606837606836,15,24
1107318,France,+043:+007,0.34146341463414637,0.3888888888888889,0.04742547425474253,16,20
1110827,Denmark,+055:+009,0.07407407407407407,0.13793103448275862,0.06385696040868455,8,21
1111036,France,+044:-001,0.43478260869565216,0.45454545454545453,0.01976284584980237,7,15
1113697,Denmark,+054:+009,0.46153846153846156,0.6111111111111112,0.1495726495726496,20,16
1116430,Denmark,+055:+009,0.4090909090909091,0.4,-0.009090909090909094,22,18
1117503,Denmark,+055:+009,0.5853658536585366,0.5909090909090909,0.005543237250554389,21,23
1119419,Denmark,+055:+009,0.48,0.7,0.21999999999999997,7,13
1119875,Denmark,+055:+009,0.5882352941176471,0.3829787234042553,-0.20525657071339176,28,19
1122575,Denmark,+055:+009,0.3333333333333333,0.2857142857142857,-0.047619047619047616,9,26
1123172,Denmark,+055:+009,0.6046511627906976,0.6222222222222222,0.017571059431524594,20,25
1123855,Denmark,+055:+009,0.46153846153846156,0.38095238095238093,-0.08058608058608063,13,8
1126601,Denmark,+055:+009,0.48,0.64,0.16000000000000003,9,16
1126905,Denmark,+054:+009,0.20689655172413793,0.48,0.2731034482758621,7,18
1129232,France,+044:+006,0.5581395348837209,0.5652173913043478,0.00707785642062686,20,26
1130009,Denmark,+054:+009,0.13793103448275862,0.22857142857142856,0.09064039408866995,8,27
1131001,France,+046:+006,0.46153846153846156,0.4235294117647059,-0.03800904977375569,48,37
1132239,Denmark,+055:+009,0.32432432432432434,0.3225806451612903,-0.0017436791630340287,9,22
1133088,Denmark,+055:+009,0.22727272727272727,0.4186046511627907,0.19133192389006345,22,21
1133214,Denmark,+054:+009,0.34285714285714286,0.5625,0.21964285714285714,19,13
1135498,Denmark,+055:+009,0.04,0.08,0.04,26,24
1136460,Denmark,+055:+009,0.37037037037037035,0.5454545454545454,0.17508417508417506,12,10
1138536,Denmark,+055:+009,0.20833333333333334,0.37209302325581395,0.1637596899224806,29,14
1140777,Denmark,+054:+009,0.3870967741935484,0.24,-0.14709677419354839,8,17
1140803,Denmark,+054:+009,0.6486486486486487,0.5882352941176471,-0.060413354531001606,21,13
1146917,Denmark,+055:+009,0.5882352941176471,0.4,-0.18823529411764706,16,14
1148619,Denmark,+055:+009,0.27586206896551724,0.32,0.04413793103448277,10,15
1154987,Denmark,+055:+009,0.0,0.06451612903225806,0.06451612903225806,11,20
1156211,Italy,+044:+011,0.4,0.5,0.09999999999999998,39,33
1160655,Denmark,+055:+009,0.37037037037037035,0.6428571428571429,0.27248677248677255,10,18
1161293,Denmark,+055:+009,0.64,0.64,0.0,10,15
1162600,Denmark,+055:+009,0.3333333333333333,0.26666666666666666,-0.06666666666666665,18,12
1163536,Denmark,+055:+009,0.2222222222222222,0.24,0.01777777777777778,4,21
1164630,Denmark,+054:+009,0.4,0.35714285714285715,-0.04285714285714287,10,18
1165386,Denmark,+055:+009,0.28,0.33962264150943394,0.059622641509433916,27,26
1165932,France,+043:+007,0.04081632653061224,0.07692307692307693,0.036106750392464686,23,29
1166224,Denmark,+055:+009,0.3684210526315789,0.42424242424242425,0.05582137161084533,17,16
1167392,Germany,+054:+009,0.43478260869565216,0.5555555555555556,0.12077294685990342,5,13
1168425,Denmark,+055:+009,0.4482758620689655,0.48148148148148145,0.03320561941251593,33,21
1169147,Denmark,+054:+009,0.35294117647058826,0.6666666666666666,0.31372549019607837,17,16
1170952,Denmark,+055:+009,0.5333333333333333,0.43243243243243246,-0.10090090090090087,21,16
1171095,Italy,+042:+015,0.0,0.0,0.0,3,18
1173534,Denmark,+055:+009,0.5142857142857142,0.4666666666666667,-0.04761904761904756,15,15
1177017,Denmark,+055:+009,0.21621621621621623,0.1875,-0.028716216216216228,9,23
1177942,France,+048:+002,0.41025641025641024,0.47619047619047616,0.06593406593406592,17,25
1178125,Denmark,+055:+009,0.27586206896551724,0.26666666666666666,-0.009195402298850575,9,21
1178142,Denmark,+055:+009,0.23809523809523808,0.3225806451612903,0.08448540706605223,19,12
1178324,Denmark,+055:+009,0.23529411764705882,0.34285714285714286,0.10756302521008404,10,25
1180720,Denmark,+055:+009,0.20689655172413793,0.08,-0.12689655172413794,9,16
1186761,Denmark,+055:+009,0.44,0.5,0.06,27,25
1186875,Poland,+051:+016,0.11764705882352941,0.0625,-0.05514705882352941,24,40
1187144,Poland,+054:+017,0.52,0.4406779661016949,-0.07932203389830511,24,35
1191397,Denmark,+055:+009,0.17777777777777778,0.23809523809523808,0.0603174603174603,28,14
1195382,Denmark,+055:+009,0.4666666666666667,0.6666666666666666,0.19999999999999996,14,13
1195968,Denmark,+055:+009,0.49056603773584906,0.5333333333333333,0.04276729559748427,27,18
1195971,Denmark,+055:+009,0.47368421052631576,0.45,-0.023684210526315752,22,18
1198552,France,+043:+007,0.18181818181818182,0.21739130434782608,0.03557312252964426,18,28
1200614,Denmark,+055:+009,0.05714285714285714,0.06666666666666667,0.009523809523809525,14,16
1200906,France,+043:+000,0.3181818181818182,0.3404255319148936,0.022243713733075432,21,26
1201128,France,+042:+000,0.32,0.2916666666666667,-0.02833333333333332,27,21
1201196,Denmark,+055:+009,0.6060606060606061,0.5925925925925926,-0.013468013468013518,13,14
1206797,Poland,+054:+017,0.35714285714285715,0.4,0.04285714285714287,9,16
1212171,Denmark,+055:+009,0.2857142857142857,0.3157894736842105,0.03007518796992481,14,24
1212338,Denmark,+054:+009,0.48,0.6956521739130435,0.21565217391304348,9,14
1214665,Denmark,+055:+009,0.46153846153846156,0.19047619047619047,-0.2710622710622711,9,12
1214822,Denmark,+055:+009,0.29411764705882354,0.3333333333333333,0.039215686274509776,17,13
1215599,Denmark,+055:+009,0.42105263157894735,0.47058823529411764,0.049535603715170295,19,15
1216184,Italy,+044:+011,0.27450980392156865,0.41379310344827586,0.1392832995267072,26,32
1217553,Denmark,+055:+009,0.3870967741935484,0.48484848484848486,0.09775171065493649,14,19
1219921,Italy,+042:+015,0.2702702702702703,0.358974358974359,0.08870408870408869,20,19
1220040,Italy,+042:+015,0.08695652173913043,0.10526315789473684,0.018306636155606404,5,14
1221654,Denmark,+054:+009,0.26666666666666666,0.3125,0.04583333333333334,11,21
1225327,Denmark,+055:+009,0.35294117647058826,0.25806451612903225,-0.09487666034155601,10,21
1225591,Denmark,+055:+009,0.2727272727272727,0.22727272727272727,-0.04545454545454544,28,16
1229319,Denmark,+055:+009,0.4117647058823529,0.3888888888888889,-0.022875816993464027,12,24
1229531,Denmark,+055:+009,0.45614035087719296,0.48148148148148145,0.025341130604288498,32,22
1232249,Denmark,+055:+009,0.3076923076923077,0.26666666666666666,-0.041025641025641046,29,16
1233029,Denmark,+055:+009,0.43243243243243246,0.4864864864864865,0.05405405405405406,12,25
1234422,Denmark,+055:+009,0.42857142857142855,0.4827586206896552,0.054187192118226646,12,17
1234813,Denmark,+055:+009,0.34285714285714286,0.3,-0.04285714285714287,17,23
1234852,Denmark,+055:+009,0.09090909090909091,0.14285714285714285,0.05194805194805194,1,13
1236473,Denmark,+055:+009,0.4864864864864865,0.4,-0.08648648648648649,13,22
1236709,Denmark,+054:+009,0.24,0.16666666666666666,-0.07333333333333333,6,18
1237021,Denmark,+054:+009,0.45161290322580644,0.17647058823529413,-0.27514231499051234,16,18
1237831,France,+044:+006,0.43902439024390244,0.5581395348837209,0.11911514463981848,17,26
1240158,Denmark,+054:+009,0.32,0.24,-0.08000000000000002,8,17
1242551,Denmark,+055:+009,0.47619047619047616,0.5333333333333333,0.05714285714285716,7,8
1245967,Denmark,+055:+009,0.4782608695652174,0.41025641025641024,-0.06800445930880716,29,10
1248755,France,+044:+006,0.15384615384615385,0.34782608695652173,0.19397993311036787,15,31
1249837,Germany,+054:+009,0.48484848484848486,0.5333333333333333,0.048484848484848464,14,16
1249879,Denmark,+055:+009,0.4090909090909091,0.5217391304347826,0.11264822134387348,23,23
1250760,Denmark,+055:+009,0.2857142857142857,0.375,0.0892857142857143,3,13
1253139,Denmark,+055:+009,0.4,0.2962962962962963,-0.10370370370370374,10,17
1257077,Denmark,+055:+009,0.4864864864864865,0.55,0.06351351351351353,20,20
1257508,Denmark,+055:+009,0.08695652173913043,0.1111111111111111,0.024154589371980673,1,17
1260118,Denmark,+055:+009,0.3225806451612903,0.3076923076923077,-0.014888337468982604,15,11
1261571,Italy,+046:+013,0.16216216216216217,0.10810810810810811,-0.05405405405405406,17,20
1262715,Denmark,+055:+009,0.3333333333333333,0.2777777777777778,-0.055555555555555525,14,22
1263428,Germany,+054:+009,0.2222222222222222,0.34782608695652173,0.12560386473429952,7,16
1263697,Denmark,+055:+009,0.4375,0.4444444444444444,0.00694444444444442,11,25
1268540,France,+044:+006,0.3333333333333333,0.39215686274509803,0.05882352941176472,22,29
1270005,Denmark,+055:+009,0.45714285714285713,0.4117647058823529,-0.04537815126050421,14,20
1270842,Denmark,+055:+009,0.3684210526315789,0.5,0.13157894736842107,17,19
1272709,Denmark,+055:+009,0.3870967741935484,0.46153846153846156,0.07444168734491319,13,13
1274062,France,+044:+006,0.06451612903225806,0.0,-0.06451612903225806,10,25
1276014,Denmark,+055:+009,0.5128205128205128,0.3684210526315789,-0.14439946018893385,14,24
1279550,Slovenia,+046:+013,0.1702127659574468,0.10344827586206896,-0.06676449009537784,18,40
1285539,Denmark,+055:+009,0.1875,0.17647058823529413,-0.011029411764705871,15,19
1286522,Denmark,+054:+009,0.14285714285714285,0.20512820512820512,0.06227106227106227,19,20
1288261,Denmark,+055:+009,0.3076923076923077,0.3888888888888889,0.08119658119658119,18,18
1289829,Denmark,+055:+009,0.45454545454545453,0.4090909090909091,-0.045454545454545414,19,25
1290534,Denmark,+055:+009,0.3076923076923077,0.32432432432432434,0.016632016632016633,21,16
1290896,Denmark,+055:+009,0.11764705882352941,0.27586206896551724,0.15821501014198783,14,15
1290950,France,+044:-001,0.5454545454545454,0.5454545454545454,0.0,6,16
1292053,Denmark,+055:+009,0.3684210526315789,0.4864864864864865,0.11806543385490759,13,24
1294214,Denmark,+055:+009,0.125,0.2,0.07500000000000001,10,20
1297722,Slovenia,+046:+013,0.2,0.20689655172413793,0.006896551724137917,11,18
1301951,Denmark,+055:+009,0.24242424242424243,0.3448275862068966,0.10240334378265414,20,9
1304558,Denmark,+055:+009,0.4,0.45714285714285713,0.057142857142857106,13,22
1306239,Denmark,+055:+009,0.5581395348837209,0.5365853658536586,-0.021554169030062353,19,22
1308383,Denmark,+055:+009,0.0,0.0,0.0,16,19
1308984,Denmark,+054:+009,0.06896551724137931,0.16,0.0910344827586207,9,16
1310950,France,+044:-001,0.3333333333333333,0.5217391304347826,0.18840579710144928,6,17
1311141,Denmark,+055:+009,0.5263157894736842,0.35294117647058826,-0.17337461300309592,5,12
1311773,Denmark,+055:+009,0.24242424242424243,0.1935483870967742,-0.04887585532746824,15,16
1312403,Denmark,+055:+009,0.43902439024390244,0.5,0.06097560975609756,21,15
1312547,Denmark,+054:+009,0.48484848484848486,0.8125,0.32765151515151514,14,18
1313316,Denmark,+055:+009,0.3448275862068966,0.36363636363636365,0.018808777429467072,33,22
1314031,Denmark,+055:+009,0.37037037037037035,0.25806451612903225,-0.1123058542413381,7,24
1314098,France,+048:+002,0.24,0.32,0.08000000000000002,5,20
1318992,Denmark,+055:+009,0.25925925925925924,0.3333333333333333,0.07407407407407407,27,21
1321469,Denmark,+055:+009,0.26666666666666666,0.21428571428571427,-0.05238095238095239,8,20
1322024,Denmark,+055:+009,0.4,0.41379310344827586,0.013793103448275834,8,21
1326644,Denmark,+055:+009,0.2,0.25,0.04999999999999999,8,24
1327575,France,+044:+006,0.19607843137254902,0.21428571428571427,0.018207282913165257,32,24
1329015,Denmark,+055:+009,0.3448275862068966,0.45454545454545453,0.10971786833855796,12,10
1329443,Denmark,+055:+009,0.46153846153846156,0.5,0.038461538461538436,12,12
1329444,Denmark,+055:+009,0.4,0.6086956521739131,0.20869565217391306,8,15
1330357,France,+043:+007,0.3,0.21052631578947367,-0.08947368421052632,38,19
1330890,Denmark,+055:+009,0.3137254901960784,0.37037037037037035,0.05664488017429192,28,26
1331031,Italy,+040:+013,0.16666666666666666,0.05714285714285714,-0.10952380952380952,7,28
1331703,Denmark,+055:+009,0.21428571428571427,0.42857142857142855,0.21428571428571427,7,21
1331853,Denmark,+055:+009,0.14285714285714285,0.2857142857142857,0.14285714285714285,9,19
1334744,France,+044:-001,0.38095238095238093,0.5333333333333333,0.1523809523809524,4,11
1334833,Denmark,+055:+009,0.32,0.25,-0.07,6,10
1336199,Denmark,+055:+009,0.42424242424242425,0.48484848484848486,0.06060606060606061,17,16
1336227,Denmark,+055:+009,0.2857142857142857,0.2857142857142857,0.0,13,22
1337039,Denmark,+055:+009,0.5925925925925926,0.5769230769230769,-0.015669515669515688,34,18
1338200,France,+043:+000,0.3684210526315789,0.42105263157894735,0.05263157894736842,14,24
1340370,Denmark,+055:+009,0.30434782608695654,0.3111111111111111,0.006763285024154575,21,24
1340952,Denmark,+054:+009,0.2,0.21428571428571427,0.014285714285714263,9,19
1342075,Denmark,+055:+009,0.4444444444444444,0.38461538461538464,-0.05982905982905978,9,17
1345431,Denmark,+055:+009,0.1875,0.26666666666666666,0.07916666666666666,16,14
1346293,Denmark,+055:+009,0.3125,0.14285714285714285,-0.16964285714285715,10,18
1348734,Denmark,+055:+009,0.26666666666666666,0.2857142857142857,0.019047619047619035,8,20
1349142,Denmark,+054:+009,0.23076923076923078,0.32,0.08923076923076922,9,16
1349774,Denmark,+055:+009,0.56,0.7368421052631579,0.1768421052631578,9,10
1352338,Denmark,+055:+009,0.0,0.21428571428571427,0.21428571428571427,10,18
1354825,Denmark,+055:+009,0.42424242424242425,0.5454545454545454,0.12121212121212116,11,11
1356392,Poland,+054:+017,0.27586206896551724,0.12121212121212122,-0.15464994775339602,9,24
1356653,Denmark,+055:+009,0.13793103448275862,0.26666666666666666,0.12873563218390804,9,21
1357314,Denmark,+055:+009,0.35,0.36363636363636365,0.013636363636363669,20,24
1357510,Denmark,+055:+009,0.4,0.26666666666666666,-0.13333333333333336,12,18
1357971,Denmark,+054:+009,0.5641025641025641,0.717948717948718,0.15384615384615385,17,22
1358445,Denmark,+054:+009,0.25806451612903225,0.3333333333333333,0.07526881720430106,11,25
1358522,Denmark,+055:+009,0.3076923076923077,0.46153846153846156,0.15384615384615385,17,22
1360558,Denmark,+054:+009,0.25,0.16666666666666666,-0.08333333333333334,6,18
1364429,Denmark,+054:+009,0.17647058823529413,0.24242424242424243,0.0659536541889483,11,22
1370612,Denmark,+055:+009,0.3333333333333333,0.26666666666666666,-0.06666666666666665,9,21
1372485,Denmark,+055:+009,0.0625,0.17647058823529413,0.11397058823529413,16,18
1373916,Denmark,+055:+009,0.45161290322580644,0.3870967741935484,-0.06451612903225806,11,20
1375651,France,+046:+000,0.5116279069767442,0.391304347826087,-0.12032355915065723,23,23
1377914,Denmark,+054:+009,0.3076923076923077,0.47619047619047616,0.16849816849816845,10,11
1378595,Denmark,+055:+009,0.6,0.45714285714285713,-0.14285714285714285,22,13
1379394,France,+043:+007,0.4126984126984127,0.3880597014925373,-0.024638711205875352,37,30
1381909,Denmark,+055:+009,0.55,0.41025641025641024,-0.1397435897435898,19,20
1382893,Denmark,+055:+009,0.4166666666666667,0.46153846153846156,0.04487179487179488,7,19
1384855,Denmark,+055:+009,0.4166666666666667,0.7058823529411765,0.28921568627450983,7,10
1384994,Denmark,+055:+009,0.42424242424242425,0.45161290322580644,0.027370478983382185,13,18
1385283,Denmark,+055:+009,0.5454545454545454,0.6274509803921569,0.08199643493761144,31,20
1389672,Denmark,+055:+009,0.2222222222222222,0.25806451612903225,0.03584229390681004,11,20
1389735,Denmark,+055:+009,0.2857142857142857,0.45161290322580644,0.16589861751152074,17,14
1393423,Denmark,+055:+009,0.34146341463414637,0.3333333333333333,-0.008130081300813052,17,25
1394602,Denmark,+055:+009,0.2962962962962963,0.4666666666666667,0.1703703703703704,10,20
1395075,Denmark,+055:+009,0.27906976744186046,0.30434782608695654,0.02527805864509608,25,21
1397125,France,+044:+006,0.38596491228070173,0.3880597014925373,0.0020947892118355904,33,34
1399394,Denmark,+054:+009,0.3870967741935484,0.6666666666666666,0.27956989247311825,12,12
1399563,France,+046:+006,0.5862068965517241,0.6666666666666666,0.08045977011494254,31,35
1399875,Slovenia,+046:+013,0.07692307692307693,0.1,0.023076923076923078,7,13
1403734,Denmark,+055:+009,0.20689655172413793,0.5454545454545454,0.3385579937304075,11,11
1405906,France,+044:+006,0.5454545454545454,0.5365853658536586,-0.008869179600886845,12,29
1407336,France,+046:+006,0.5245901639344263,0.5352112676056338,0.010621103671207499,36,35
1410193,Denmark,+055:+009,0.32,0.27586206896551724,-0.04413793103448277,10,19
1410641,France,+044:-001,0.5217391304347826,0.875,0.3532608695652174,7,9
1412036,Denmark,+055:+009,0.3125,0.25,-0.0625,11,21
1412954,Denmark,+055:+009,0.4666666666666667,0.56,0.09333333333333338,10,15
1413213,Poland,+054:+017,0.0,0.30303030303030304,0.30303030303030304,7,26
1414069,Denmark,+055:+009,0.4186046511627907,0.35,-0.06860465116279074,18,22
1415250,Denmark,+054:+009,0.5185185185185185,0.35714285714285715,-0.16137566137566134,11,17
1416797,Denmark,+055:+009,0.4117647058823529,0.6666666666666666,0.2549019607843137,17,16
1418074,Denmark,+054:+009,0.4166666666666667,0.5454545454545454,0.12878787878787873,8,14
1420929,Austria,+046:+013,0.35294117647058826,0.3076923076923077,-0.04524886877828055,25,40
1421931,France,+044:-001,0.5,0.75,0.25,10,14
1422643,France,+044:-001,0.5,0.6,0.09999999999999998,8,12
1427116,France,+044:-001,0.5217391304347826,0.631578947368421,0.10983981693363842,7,12
1427477,Denmark,+055:+009,0.4,0.47058823529411764,0.07058823529411762,6,11
1427602,Denmark,+054:+009,0.13793103448275862,0.1935483870967742,0.05561735261401557,11,20
1429833,Poland,+054:+017,0.3157894736842105,0.4375,0.12171052631578949,16,16
1430199,Denmark,+055:+009,0.23809523809523808,0.3181818181818182,0.0800865800865801,18,26
1432534,Denmark,+055:+009,0.5853658536585366,0.6486486486486487,0.06328279499011213,17,20
1433674,Denmark,+054:+009,0.38461538461538464,0.3333333333333333,-0.05128205128205132,9,15
1435644,Slovenia,+046:+013,0.08333333333333333,0.0,-0.08333333333333333,5,15
1435684,Denmark,+055:+009,0.42857142857142855,0.5,0.07142857142857145,10,14
1438175,Denmark,+055:+009,0.2,0.41379310344827586,0.21379310344827585,7,22
1439227,Denmark,+055:+009,0.27586206896551724,0.6363636363636364,0.3605015673981191,11,11
1439315,Denmark,+055:+009,0.3448275862068966,0.45454545454545453,0.10971786833855796,13,9
1444733,France,+043:+000,0.5555555555555556,0.5238095238095238,-0.031746031746031744,13,29
1447555,France,+046:+006,0.417910447761194,0.44776119402985076,0.029850746268656747,39,28
1451507,Italy,+042:+015,0.27586206896551724,0.35714285714285715,0.08128078817733991,9,19
1453971,Denmark,+055:+009,0.22641509433962265,0.24489795918367346,0.018482864844050817,29,20
1457661,Denmark,+055:+009,0.26666666666666666,0.2857142857142857,0.019047619047619035,9,19
1460607,Denmark,+055:+009,0.41379310344827586,0.5217391304347826,0.10794602698650674,12,11
1461279,Denmark,+055:+009,0.6111111111111112,0.5625,-0.04861111111111116,15,17
1462091,Denmark,+055:+009,0.5263157894736842,0.5555555555555556,0.0292397660818714,18,18
1463685,Denmark,+055:+009,0.3157894736842105,0.45714285714285713,0.14135338345864662,20,15
1464243,Italy,+042:+015,0.23529411764705882,0.22727272727272727,-0.008021390374331555,30,14
1464597,Denmark,+055:+009,0.2916666666666667,0.27906976744186046,-0.012596899224806224,27,16
1466662,Denmark,+055:+009,0.07407407407407407,0.08,0.005925925925925932,4,21
1466721,Denmark,+055:+009,0.30303030303030304,0.36363636363636365,0.06060606060606061,14,19
1467884,Denmark,+055:+009,0.35294117647058826,0.4,0.047058823529411764,16,14
1469211,France,+044:-001,0.24,0.25,0.010000000000000009,4,20
1472204,Denmark,+055:+009,0.6,0.6,0.0,17,23
1472456,Denmark,+055:+009,0.4411764705882353,0.3,-0.1411764705882353,43,17
1473380,Denmark,+055:+009,0.3125,0.5333333333333333,0.22083333333333333,14,16
1474241,Denmark,+055:+009,0.37037037037037035,0.3,-0.07037037037037036,8,12
1480007,Denmark,+054:+009,0.35294117647058826,0.42105263157894735,0.06811145510835909,15,23
1480787,Denmark,+055:+009,0.5,0.30303030303030304,-0.19696969696969696,19,14
1485429,Denmark,+055:+009,0.29411764705882354,0.43243243243243246,0.13831478537360892,12,25
1487888,Denmark,+054:+009,0.5,0.6923076923076923,0.1923076923076923,13,13
1488348,Denmark,+054:+009,0.37037037037037035,0.4,0.029629629629629672,12,18
1490432,Denmark,+054:+009,0.41379310344827586,0.5833333333333334,0.16954022988505751,12,12
1490645,Denmark,+054:+009,0.4444444444444444,0.3225806451612903,-0.1218637992831541,21,10
1492464,Denmark,+055:+009,0.3076923076923077,0.2857142857142857,-0.02197802197802201,10,11
1499913,Denmark,+054:+009,0.4186046511627907,0.5555555555555556,0.13695090439276486,21,15
1500567,Denmark,+055:+009,0.4166666666666667,0.4166666666666667,0.0,27,21
1503361,Denmark,+054:+009,0.38095238095238093,0.25,-0.13095238095238093,6,10
1503542,Denmark,+055:+009,0.42857142857142855,0.38095238095238093,-0.047619047619047616,12,9
1505521,Denmark,+055:+009,0.2926829268292683,0.3888888888888889,0.09620596205962062,19,17
1507334,Denmark,+055:+009,0.5,0.5161290322580645,0.016129032258064502,15,16
1509705,Denmark,+055:+009,0.3157894736842105,0.2857142857142857,-0.03007518796992481,13,22
1510962,Denmark,+055:+009,0.21052631578947367,0.4,0.18947368421052635,6,9
1511033,Denmark,+055:+009,0.2608695652173913,0.36363636363636365,0.10276679841897235,6,16
1513725,Denmark,+055:+009,0.4186046511627907,0.4878048780487805,0.06920022688598976,22,19
1515669,France,+044:-001,0.6206896551724138,0.72,0.09931034482758616,14,11
1515886,Denmark,+055:+009,0.35555555555555557,0.3902439024390244,0.034688346883468835,25,16
1516905,Denmark,+055:+009,0.38461538461538464,0.36,-0.02461538461538465,28,22
1518567,Denmark,+055:+009,0.3783783783783784,0.46153846153846156,0.08316008316008316,15,24
1522175,Denmark,+054:+009,0.4090909090909091,0.4186046511627907,0.009513742071881603,21,22
1522360,Denmark,+055:+009,0.38461538461538464,0.5384615384615384,0.1538461538461538,11,15
1522420,Denmark,+055:+009,0.4444444444444444,0.5,0.05555555555555558,13,19
1522847,Denmark,+055:+009,0.2962962962962963,0.2,-0.09629629629629627,6,24
1524233,Denmark,+055:+009,0.16216216216216217,0.375,0.21283783783783783,14,18
1527522,Denmark,+055:+009,0.48,0.5833333333333334,0.10333333333333339,9,15
1528884,Denmark,+055:+009,0.3888888888888889,0.3870967741935484,-0.0017921146953405187,13,18
1528902,Italy,+042:+015,0.2857142857142857,0.2857142857142857,0.0,4,17
1530899,Denmark,+055:+009,0.6363636363636364,0.65,0.013636363636363669,21,19
1532091,Denmark,+055:+009,0.22857142857142856,0.3870967741935484,0.1585253456221198,16,15
1533148,Denmark,+055:+009,0.4117647058823529,0.3448275862068966,-0.06693711967545635,11,18
1533235,Italy,+040:+013,0.2631578947368421,0.2777777777777778,0.0146198830409357,21,15
1533443,Denmark,+055:+009,0.5333333333333333,0.34782608695652173,-0.1855072463768116,10,13
1536809,Denmark,+055:+009,0.4782608695652174,0.6153846153846154,0.137123745819398,24,28
1539035,Denmark,+055:+009,0.5,0.5142857142857142,0.014285714285714235,20,15
1543700,Denmark,+055:+009,0.6,0.45454545454545453,-0.14545454545454545,25,19
1546679,Denmark,+054:+009,0.4,0.3125,-0.08750000000000002,11,21
1551438,Denmark,+054:+009,0.2962962962962963,0.36363636363636365,0.06734006734006737,7,15
1552252,Denmark,+055:+009,0.3333333333333333,0.45454545454545453,0.12121212121212122,22,22
1553637,Denmark,+055:+009,0.1951219512195122,0.3157894736842105,0.1206675224646983,26,12
1554515,Germany,+054:+009,0.23809523809523808,0.3888888888888889,0.1507936507936508,19,17
1556834,Denmark,+055:+009,0.37037037037037035,0.47619047619047616,0.10582010582010581,10,11
1559099,Denmark,+055:+009,0.3783783783783784,0.5161290322580645,0.1377506538796861,19,12
1561534,Denmark,+055:+009,0.5625,0.48,-0.08250000000000002,11,14
1561637,Denmark,+054:+009,0.5,0.46153846153846156,-0.038461538461538436,10,16
1562325,Denmark,+055:+009,0.2857142857142857,0.25,-0.0357142857142857,6,18
1563205,Denmark,+055:+009,0.6829268292682927,0.5714285714285714,-0.11149825783972134,21,21
1566846,Denmark,+055:+009,0.5306122448979592,0.5818181818181818,0.05120593692022257,28,27
1567265,Poland,+054:+017,0.3870967741935484,0.1951219512195122,-0.19197482297403617,12,29
1567718,Denmark,+054:+009,0.25,0.2962962962962963,0.04629629629629628,8,19
1568082,Denmark,+055:+009,0.3333333333333333,0.25,-0.08333333333333331,16,24
1569193,Denmark,+055:+009,0.3673469387755102,0.425531914893617,0.0581849761181068,30,17
1569544,Denmark,+055:+009,0.25,0.2608695652173913,0.010869565217391297,6,17
1573881,Denmark,+055:+009,0.25806451612903225,0.29411764705882354,0.03605313092979129,10,24
1574109,Denmark,+055:+009,0.0,0.0,0.0,3,23
1576212,Denmark,+055:+009,0.34285714285714286,0.35714285714285715,0.01428571428571429,18,10
1577002,France,+044:+006,0.3888888888888889,0.3902439024390244,0.0013550135501355087,14,27
1581751,Denmark,+054:+009,0.5384615384615384,0.6086956521739131,0.07023411371237465,12,11
1581872,Denmark,+055:+009,0.2,0.35294117647058826,0.15294117647058825,9,25
1581909,Denmark,+054:+009,0.0625,0.16666666666666666,0.10416666666666666,9,15
1586820,France,+044:+006,0.2909090909090909,0.3548387096774194,0.06392961876832848,32,30
1595063,Denmark,+055:+009,0.4375,0.375,-0.0625,11,21
1598725,Denmark,+055:+009,0.4864864864864865,0.42105263157894735,-0.06543385490753917,14,24
1599717,Denmark,+055:+009,0.5945945945945946,0.6285714285714286,0.03397683397683393,17,18
1599913,Denmark,+055:+009,0.391304347826087,0.375,-0.016304347826086973,24,24
1601800,Denmark,+055:+009,0.34285714285714286,0.3076923076923077,-0.03516483516483515,16,10
1602400,Denmark,+055:+009,0.38095238095238093,0.7058823529411765,0.3249299719887956,7,10
1602656,Denmark,+055:+009,0.45714285714285713,0.5714285714285714,0.11428571428571427,12,16
1603704,Denmark,+055:+009,0.46153846153846156,0.625,0.16346153846153844,16,16
1609312,Denmark,+055:+009,0.6666666666666666,0.6060606060606061,-0.06060606060606055,17,16
1609907,Denmark,+055:+009,0.4888888888888889,0.5,0.011111111111111127,24,24
1610242,Denmark,+055:+009,0.2702702702702703,0.358974358974359,0.08870408870408869,15,24
1611643,Denmark,+055:+009,0.3225806451612903,0.37037037037037035,0.047789725209080036,8,19
1612368,France,+044:-001,0.4,0.47058823529411764,0.07058823529411762,5,12
1613000,Denmark,+054:+009,0.37037037037037035,0.48,0.10962962962962963,7,18
1613999,Denmark,+055:+009,0.3870967741935484,0.56,0.17290322580645168,9,16
1617680,Denmark,+055:+009,0.45714285714285713,0.36363636363636365,-0.09350649350649348,16,17
1618051,Denmark,+054:+009,0.4166666666666667,0.23529411764705882,-0.18137254901960786,7,27
1619054,Italy,+040:+013,0.2,0.20689655172413793,0.006896551724137917,8,21
1629185,Denmark,+055:+009,0.06666666666666667,0.08333333333333333,0.016666666666666663,10,14
1629548,Denmark,+055:+009,0.07407407407407407,0.125,0.05092592592592593,9,23
